masked_dep_acct_num,masked_bank_num,masked_account_type,masked_id,masked_product_code,bucket_days_since_open,number_of_owners,total_deposit_amount,item_amt,deposit_dt,channel,relationship_balance,oao_flg,onus_ind,treasury_check_ind,heloc_ind,rdis,max_deposit_amount30d,total_deposit_item_count,prevtran1,prevtran2,prevtran3,prevtran4,prevtran5,prevtran6,prevtran7,prevtran8,prevtran9,prevtran10,prevtrandate1,prevtrandate2,prevtrandate3,prevtrandate4,prevtrandate5,prevtrandate6,prevtrandate7,prevtrandate8,prevtrandate9,prevtrandate10,drawee_sum,drawee_cnt,drawee_avg,drawee_max,drawee_min,RDI_DT,RETURN_REASON,return_target,over_draft_amount,month_num
18751,0,1,16410,6,1000-2000,1,297.87,297.87,2024-10-23,TELLER,87207,N,F,N,N,,2502.47,1,773.19,1343.23,,,,,,,,,5.0,27.0,,,,,,,,,,,,,,,,0,0,10
2881,0,0,15164,11,0-1000,1,5105.14,4115.56,2024-03-25,TELLER,1728,N,F,N,N,,4115.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
18880,0,0,25691,1,5000+,1,1052.89,1052.89,2024-08-09,TELLER,47804,N,F,N,N,,5879.11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
22242,0,0,25311,1,5000+,1,134.08,134.08,2024-08-29,TELLER,11749,N,T,N,N,,239.01,3,145.48,100.0,191.51,118.85,8348.45,213.54,404.78,,,,0.0,19.0,51.0,70.0,74.0,88.0,95.0,,,,,,,,,2024-09-06,1.0,1,1,8
10736,0,0,24706,0,5000+,3,915.64,775.93,2024-11-06,TELLER,20074,N,F,N,N,0.0,1416.76,1,270.49,,,,,,,,,,28.0,,,,,,,,,,17799.06,3.0,5933.02,8612.23,4087.3,2024-11-10,1.0,1,0,11
11405,0,0,2418,1,5000+,2,2542.96,1330.77,2024-05-14,TELLER,15845,N,T,N,N,,1720.6,2,2589.9,,,,,,,,,,7.0,,,,,,,,,,755.17,1.0,755.17,755.17,755.17,2024-05-19,1.0,1,0,5
5879,0,0,17317,0,2000-5000,3,3685.03,2253.69,2024-04-26,TELLER,3298,N,F,N,N,2.0,2253.69,1,3079.22,1587.45,,,,,,,,,0.0,6.0,,,,,,,,,,,,,,2024-05-14,1.0,1,0,4
17762,0,1,31550,1,2000-5000,2,690.38,284.08,2024-10-31,TELLER,14274,N,F,N,N,,284.08,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
10817,0,0,7241,1,5000+,1,1805.34,636.5,2024-05-28,TELLER,3806,N,F,N,N,0.0,636.5,1,6983.62,2297.19,100.0,166.75,1923.44,232.57,453.56,129.65,1191.21,216.84,7.0,8.0,13.0,33.0,41.0,59.0,74.0,86.0,87.0,90.0,,,,,,,,0,0,5
20772,0,0,5823,7,0-1000,2,138.9,101.44,2024-09-20,TELLER,16312,N,F,N,N,,924.68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
12163,0,0,10711,1,1000-2000,2,1343.51,1343.51,2024-02-28,TELLER,31344,N,F,N,N,,1957.15,2,151.77,9643.28,4039.27,441.82,,,,,,,21.0,45.0,46.0,64.0,,,,,,,137.44,1.0,137.44,137.44,137.44,,,0,0,2
19498,0,0,31224,0,5000+,0,2095.13,100.01,2024-02-22,TELLER,3059,N,F,N,N,,1480.81,2,6129.58,100.0,149.91,823.24,,,,,,,28.0,31.0,42.0,67.0,,,,,,,,,,,,,,0,0,2
10627,0,0,12416,1,5000+,1,514.31,514.31,2024-10-03,TELLER,4326,N,F,N,N,,8395.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-09,10.0,1,0,10
13336,3,1,3158,1,2000-5000,2,359.02,359.02,2024-02-14,TELLER,233525,N,F,N,N,,542.31,1,258.15,124.7,303.59,515.33,681.5,100.0,454.1,158.08,100.0,244.92,7.0,34.0,35.0,49.0,50.0,57.0,81.0,95.0,101.0,107.0,1661.44,4.0,415.36,542.06,318.28,,,0,0,2
6530,0,0,1413,12,5000+,1,6482.1,5619.72,2024-05-22,TELLER,27616,N,F,N,N,1.0,5619.72,1,1678.2,,,,,,,,,,0.0,,,,,,,,,,1564.23,3.0,521.41,616.45,441.02,,,0,0,5
9910,0,0,1056,8,5000+,0,3685.55,3566.19,2024-04-07,TELLER,24491,N,F,N,N,,8435.33,2,4440.14,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0,0,4
714,0,2,217,6,5000+,0,9888.67,9888.67,2024-08-22,TELLER,2892,N,F,N,N,2.0,9888.67,2,2702.01,11266.4,9114.23,4174.95,998.12,,,,,,7.0,23.0,30.0,54.0,64.0,,,,,,586.47,1.0,586.47,586.47,586.47,,,0,0,8
1324,1,0,3268,0,2000-5000,1,510.17,510.17,2024-05-15,TELLER,6144,N,T,N,N,,555.88,1,2249.69,205.37,100.0,,,,,,,,7.0,8.0,18.0,,,,,,,,,,,,,,,0,0,5
21161,0,0,5010,0,2000-5000,2,100.56,100.01,2024-05-06,TELLER,80908,N,F,N,N,,3466.71,1,367.6,199.57,887.75,2184.61,126.57,215.05,100.0,709.35,930.74,164.28,0.0,27.0,45.0,52.0,57.0,68.0,74.0,91.0,93.0,98.0,945.81,1.0,945.81,945.81,945.81,,,0,0,5
1916,0,0,17199,0,0-1000,1,1122.95,224.85,2024-10-25,TELLER,26880,N,F,N,N,1.0,5547.41,2,100.0,225.44,363.77,100.0,731.8,1465.55,402.48,780.87,2410.19,2486.21,14.0,17.0,24.0,38.0,39.0,44.0,59.0,61.0,80.0,87.0,1627.43,1.0,1627.43,1627.43,1627.43,2024-10-26,1.0,1,3,10
1381,1,0,26155,1,2000-5000,1,202.24,202.24,2024-02-14,TELLER,42354,N,F,N,N,,6072.65,2,156.52,100.0,1011.82,313.91,,,,,,,1.0,4.0,19.0,55.0,,,,,,,,,,,,,,0,0,2
18946,0,0,30217,9,1000-2000,2,1074.02,1074.02,2024-04-16,TELLER,3752,N,F,N,N,0.0,1074.02,1,1006.25,2162.18,400.31,100.0,177.93,779.33,132.56,782.15,310.06,248.31,0.0,2.0,3.0,23.0,35.0,38.0,90.0,116.0,117.0,119.0,,,,,,2024-04-18,1.0,1,0,4
21764,4,0,17380,2,0-1000,2,1575.46,1495.62,2024-08-15,TELLER,29314,N,F,N,N,,15508.16,1,1150.71,249.18,,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,0,0,8
13094,0,0,19398,1,0-1000,1,2800000.0,2800000.0,2024-03-07,TELLER,1208,N,F,N,N,,2800000.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-10,1.0,1,0,3
20417,0,0,29852,0,0-1000,2,3482.87,3468.98,2024-09-19,TELLER,238,N,F,N,N,1.0,3468.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
9531,0,0,5759,1,2000-5000,2,7308.47,7308.47,2024-10-13,TELLER,5631,N,F,N,N,,7308.47,1,2671.8,20488.32,853.49,6771.64,,,,,,,2.0,13.0,14.0,66.0,,,,,,,,,,,,2024-10-26,10.0,1,0,10
7997,0,0,18850,1,5000+,2,325.95,325.95,2024-11-18,TELLER,19143,N,F,N,N,8.0,325.95,1,100.0,123.7,118.13,100.0,593.27,124.97,704.49,464.53,822.89,100.0,3.0,19.0,40.0,72.0,86.0,99.0,115.0,137.0,140.0,154.0,1043.11,1.0,1043.11,1043.11,1043.11,,,0,0,11
17825,1,0,15663,7,5000+,1,295.17,295.17,2024-10-15,TELLER,25923,N,F,N,N,0.0,3360.45,1,,,,,,,,,,,,,,,,,,,,,1189.68,2.0,594.84,606.97,582.95,,,0,0,10
9100,0,1,12405,1,5000+,0,2197.77,2197.77,2024-10-02,TELLER,349312,N,F,N,N,,2197.77,1,415.72,2010.46,14147.36,,,,,,,,14.0,19.0,29.0,,,,,,,,,,,,,2024-10-03,1.0,1,0,10
11634,0,0,1083,1,2000-5000,3,589.52,589.52,2024-03-28,TELLER,8927,N,F,N,N,1.0,636.3,1,978.5,107.45,,,,,,,,,1.0,5.0,,,,,,,,,4076.1,6.0,679.35,786.44,586.85,2024-04-16,1.0,1,4,3
16591,0,1,25314,1,2000-5000,2,1462.73,709.35,2024-02-17,TELLER,2305,N,F,N,N,,4116.89,4,374.71,1133.26,908.05,6656.89,,,,,,,0.0,6.0,14.0,25.0,,,,,,,,,,,,,,0,0,2
9899,0,0,12604,9,0-1000,2,869.41,869.41,2024-07-10,TELLER,32251,N,F,N,N,,869.41,1,637.58,3575.29,152.25,262.74,324.24,1889.71,805.58,515.61,768.51,1149.93,7.0,11.0,14.0,39.0,80.0,86.0,88.0,92.0,101.0,102.0,,,,,,2024-07-21,11.0,1,0,7
1589,0,0,7765,1,5000+,1,2241.9,1251.92,2024-09-23,TELLER,1100,N,F,N,N,,2858.07,1,457.43,324.02,362.79,386.78,4205.75,1790.16,140.93,3378.8,741.13,397.75,3.0,8.0,16.0,48.0,54.0,62.0,97.0,104.0,110.0,114.0,,,,,,,,0,0,9
22008,6,0,26363,8,5000+,2,14840.43,14388.06,2024-03-06,TELLER,4199,N,F,N,N,2.0,14388.06,5,5144.58,977.05,9274.59,1360.15,610.31,3152.88,2940.22,887.95,472.54,196.88,7.0,14.0,35.0,47.0,71.0,83.0,88.0,90.0,108.0,114.0,1127.46,2.0,563.73,751.71,422.76,,,0,0,3
12578,0,0,24272,8,5000+,2,1292.98,464.27,2024-11-12,TELLER,954,N,F,N,N,,2951.06,1,100.0,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,0,0,11
601,0,0,30989,1,0-1000,0,1271.17,1271.17,2024-07-31,TELLER,7423,N,F,N,N,,2430.11,1,980.67,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0,0,7
21557,0,1,10304,1,2000-5000,1,151.23,151.23,2024-04-29,TELLER,121592,N,F,N,N,,2850.09,4,,,,,,,,,,,,,,,,,,,,,935.69,1.0,935.69,935.69,935.69,,,0,0,4
14528,0,2,10603,0,2000-5000,1,100.56,100.01,2024-10-06,TELLER,9403,N,F,N,N,,2857.0,2,100.0,578.32,331.25,100.0,9974.1,1497.83,181.08,100.0,135.36,222.88,28.0,40.0,47.0,74.0,85.0,92.0,95.0,98.0,103.0,116.0,,,,,,,,0,0,10
4329,0,0,14756,5,5000+,1,2703.82,2703.82,2024-03-28,TELLER,10529,N,T,N,N,,2703.82,1,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-29,12.0,1,0,3
12919,0,0,17851,4,5000+,2,389.75,389.75,2024-02-13,TELLER,2938,N,F,N,N,1.0,1984.76,1,1070.02,6894.84,2746.96,4372.09,,,,,,,14.0,19.0,21.0,61.0,,,,,,,,,,,,,,0,0,2
21401,0,1,13854,4,0-1000,1,1860.94,1565.35,2024-05-09,TELLER,11965,N,F,N,N,0.0,1565.35,2,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-22,6.0,1,0,5
10696,6,0,9915,1,5000+,2,1332.16,1332.16,2024-08-20,TELLER,10244,N,F,N,N,,6481.17,8,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-28,6.0,1,0,8
5683,0,0,15011,1,2000-5000,2,1781.24,1781.24,2024-09-11,TELLER,4200,N,T,N,N,,1781.24,1,995.14,334.96,1420.54,3140.28,156.83,744.23,,,,,3.0,10.0,19.0,48.0,55.0,61.0,,,,,,,,,,,,0,0,9
23709,0,2,24283,2,0-1000,0,397.75,397.75,2024-05-15,TELLER,981,N,F,N,N,,1358.08,3,100.0,496.92,516.77,100.0,314.54,,,,,,28.0,45.0,52.0,57.0,60.0,,,,,,,,,,,,,0,0,5
3187,0,1,24745,0,5000+,1,1482.47,1482.47,2024-02-07,TELLER,11212,N,F,N,N,0.0,1482.47,2,926.27,,,,,,,,,,0.0,,,,,,,,,,6578.46,3.0,2192.82,3392.28,1417.47,2024-02-12,1.0,1,0,2
12280,0,0,13583,8,5000+,1,5461.35,5461.35,2024-08-09,TELLER,-99999999,N,F,N,N,,5461.35,1,15302.41,2493.41,3320.58,428.76,983.39,24790.66,,,,,4.0,16.0,45.0,59.0,99.0,107.0,,,,,,,,,,,,0,0,8
17593,0,0,14786,7,5000+,2,877.74,877.74,2024-07-15,TELLER,157846,N,F,N,N,,3640.78,2,462.71,167.25,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,0,0,7
4597,0,0,974,1,2000-5000,1,4684.54,2621.98,2024-07-02,TELLER,116844,N,T,N,N,1.0,2621.98,1,2747.15,635.64,1074.41,271.02,669.45,14828.1,4708.16,56974.16,1252.29,3178.66,1.0,42.0,50.0,64.0,73.0,91.0,99.0,107.0,119.0,128.0,,,,,,2024-07-15,1.0,1,0,7
11346,0,0,25147,1,2000-5000,1,1315.97,460.53,2024-08-07,TELLER,7623,N,T,N,N,,656.84,2,792.99,1410.61,145.88,379.99,485.76,130.79,100.0,2035.54,488.0,583.9,28.0,45.0,48.0,51.0,58.0,65.0,76.0,79.0,85.0,96.0,,,,,,2024-08-12,1.0,1,0,8
8370,1,0,15825,1,2000-5000,1,6137.45,553.4,2024-06-03,TELLER,2842,N,F,N,N,,784.18,2,2441.57,179.41,876.59,326.6,112.61,2458.82,,,,,4.0,11.0,15.0,34.0,38.0,66.0,,,,,,,,,,,,0,0,6
21564,0,1,20965,5,2000-5000,1,3496.77,3496.77,2024-11-08,TELLER,16298,N,F,N,N,0.0,3514.15,2,176.99,4841.15,7871.38,940.36,2150.0,30388.17,601.99,196.55,2070.89,6857.57,14.0,27.0,39.0,53.0,75.0,78.0,96.0,103.0,108.0,112.0,863.14,2.0,431.57,540.52,344.58,,,0,0,11
15429,0,0,18953,0,0-1000,3,59690.28,59690.28,2024-11-01,TELLER,5109,N,F,N,N,,59690.28,1,653.14,442.99,3001.54,13739.1,1043.42,553.64,1850.84,5406.32,5537.42,8615.36,0.0,16.0,24.0,31.0,46.0,54.0,60.0,71.0,74.0,80.0,534.44,1.0,534.44,534.44,534.44,2024-11-03,1.0,1,0,11
7513,0,2,9914,4,2000-5000,1,432.72,432.72,2024-07-29,TELLER,26053,N,F,N,N,,814.5,5,183.56,908.63,922.46,153.83,134.82,281.07,2284.05,675.55,1010.0,947.28,4.0,66.0,84.0,96.0,113.0,135.0,161.0,165.0,186.0,191.0,5420.56,4.0,1355.14,1789.93,1025.97,,,0,0,7
10826,0,0,16886,0,5000+,1,492.47,394.23,2024-05-16,TELLER,39514,N,F,N,N,,12255.52,3,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-28,1.0,1,0,5
11555,0,0,21741,0,5000+,2,851.94,248.58,2024-04-15,TELLER,3123,N,F,N,N,1.0,377.62,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
9244,1,0,26109,10,5000+,2,1436.66,1436.66,2024-07-24,TELLER,33706,N,F,N,N,,1436.66,1,167.57,100.0,2148.46,501.97,1226.69,233.61,2299.68,650.73,,,2.0,9.0,20.0,26.0,38.0,47.0,50.0,51.0,,,,,,,,,,0,1,7
4339,0,0,27968,0,1000-2000,1,634.08,634.08,2024-09-18,TELLER,9246,N,F,N,N,4.0,3362.06,1,418.22,100.0,,,,,,,,,1.0,6.0,,,,,,,,,652.62,3.0,217.54,398.32,118.81,2024-09-22,1.0,1,0,9
7199,0,0,15165,0,0-1000,1,1106.22,1106.22,2024-07-15,TELLER,10645,Y,T,N,N,1.0,7594.16,1,374.82,,,,,,,,,,2.0,,,,,,,,,,,,,,,2024-07-22,1.0,1,0,7
9313,0,0,9289,4,1000-2000,1,244.67,244.67,2024-11-15,TELLER,2773,N,F,N,N,1.0,1092.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
7347,0,0,12067,2,5000+,1,365.44,365.44,2024-05-13,TELLER,73784,N,F,N,N,,855.71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
1591,0,0,4874,0,2000-5000,1,2274.72,1594.91,2024-04-12,TELLER,661,N,F,N,N,,1743.73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
15243,0,0,18665,1,5000+,0,381.7,381.7,2024-08-22,TELLER,13008,N,F,N,N,,381.7,1,177.55,100.0,2036.7,1423.1,454.92,755.14,826.82,,,,14.0,25.0,54.0,78.0,80.0,83.0,92.0,,,,,,,,,,,0,0,8
3346,0,0,18726,1,1000-2000,1,1729.03,1642.1,2024-05-24,TELLER,9132,N,F,N,N,,1642.1,1,2926.7,6819.33,3163.73,1770.21,,,,,,,0.0,6.0,18.0,30.0,,,,,,,6389.46,3.0,2129.82,2785.59,1628.43,2024-06-17,1.0,1,0,5
13262,0,0,14742,4,5000+,2,639.15,639.15,2024-06-20,TELLER,4936,N,F,N,N,1.0,639.15,3,100.0,963.94,180.52,168.98,671.82,100.0,172.47,308.13,101.69,662.0,28.0,42.0,65.0,78.0,101.0,113.0,120.0,132.0,146.0,193.0,,,,,,2024-07-07,9.0,1,0,6
15179,0,0,9453,7,1000-2000,2,1061.25,1061.25,2024-10-11,TELLER,8768,N,T,N,N,,1338.74,1,344.18,391.11,1693.07,1636.8,278.48,249.14,1235.0,684.71,7553.06,306.56,14.0,27.0,32.0,57.0,58.0,71.0,77.0,84.0,94.0,120.0,3878.22,3.0,1292.74,1292.74,1292.74,,,0,0,10
23870,0,2,20738,5,2000-5000,2,10645.09,10645.09,2024-04-26,TELLER,1124,N,F,N,N,,10645.09,1,7056.79,5904.81,643.48,27773.12,1172.11,222.67,3680.93,2085.43,1835.06,3543.25,0.0,13.0,29.0,37.0,38.0,55.0,59.0,64.0,70.0,75.0,,,,,,2024-05-08,34.0,1,0,4
17913,0,0,17527,1,0-1000,2,1984.74,1984.74,2024-08-06,TELLER,1533,N,F,N,N,,1984.74,2,2376.07,1023.49,919.3,1727.72,2082.78,1386.45,915.14,6337.5,494.66,,5.0,30.0,40.0,54.0,55.0,65.0,75.0,80.0,93.0,,,,,,,,,0,0,8
9176,0,0,18649,1,0-1000,2,4419.6,3813.34,2024-11-04,TELLER,6758,N,F,N,N,,3813.34,1,27123.13,1134.2,1423.8,,,,,,,,0.0,18.0,31.0,,,,,,,,979.29,1.0,979.29,979.29,979.29,,,0,0,11
3700,0,0,11399,1,5000+,1,221.46,221.46,2024-04-20,TELLER,1733,N,F,N,N,,1216.41,1,13592.64,448.5,100.0,143.95,100.0,2615.31,1491.52,121.43,112.54,256.07,3.0,25.0,33.0,43.0,49.0,57.0,67.0,76.0,80.0,126.0,1260.5,1.0,1260.5,1260.5,1260.5,,,0,0,4
11210,0,0,7476,5,5000+,3,1223.84,1223.84,2024-09-12,TELLER,2569,N,F,N,N,1.0,1223.84,2,374.42,,,,,,,,,,0.0,,,,,,,,,,,,,,,2024-09-24,10.0,1,0,9
16775,6,0,8414,5,5000+,2,4462.67,4462.67,2024-07-03,TELLER,36899,N,F,N,N,0.0,4462.67,2,,,,,,,,,,,,,,,,,,,,,2223.28,2.0,1111.64,1249.39,989.08,2024-07-06,1.0,1,0,7
2944,0,4,9385,9,0-1000,1,1876.44,1451.08,2024-06-04,TELLER,52595,N,F,N,N,,1451.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
23765,0,0,3676,1,5000+,1,611.88,611.88,2024-05-13,TELLER,2541,N,F,N,N,5.0,2838.08,2,566.48,1685.51,118.35,128.57,2351.95,327.31,215.16,879.86,3351.36,1483.95,7.0,17.0,18.0,36.0,38.0,41.0,44.0,49.0,54.0,113.0,,,,,,2024-05-14,1.0,1,0,5
20585,0,0,9773,0,5000+,1,718.51,584.49,2024-05-17,TELLER,2071,N,F,N,N,,584.49,1,109.76,1329.71,516.86,279.45,1859.48,135.5,422.32,183.64,1938.74,225.19,2.0,6.0,26.0,43.0,54.0,69.0,71.0,72.0,114.0,115.0,9311.04,3.0,3103.68,3755.78,2564.8,,,0,0,5
933,0,1,16329,1,5000+,1,1007.57,264.69,2024-09-10,TELLER,229,N,F,N,N,8.0,600.03,3,,,,,,,,,,,,,,,,,,,,,1147.56,4.0,286.89,286.89,286.89,,,0,0,9
19295,3,0,11850,0,5000+,1,489.71,489.71,2024-08-21,TELLER,7398,N,F,Y,N,,2273.84,2,1167.79,248.98,100.0,14803.46,2546.7,722.13,981.32,318.93,,,7.0,15.0,35.0,38.0,42.0,46.0,52.0,71.0,,,,,,,,,,0,0,8
5784,0,0,21390,0,5000+,2,338.73,338.73,2024-02-09,TELLER,22371,N,F,N,N,1.0,338.73,3,288.44,140.68,,,,,,,,,28.0,35.0,,,,,,,,,,,,,,2024-02-12,2.0,1,0,2
18171,0,0,8536,1,5000+,1,1161.8,315.16,2024-08-07,TELLER,3377,N,F,N,N,1.0,636.18,1,152.32,1253.42,,,,,,,,,21.0,24.0,,,,,,,,,1749.75,5.0,349.95,411.45,297.64,,,0,0,8
2436,0,0,7635,1,5000+,2,1455.72,1455.72,2024-08-28,TELLER,15942,N,F,N,N,,1455.72,2,807.17,1975.43,803.97,874.09,380.97,165.93,790.08,4078.97,1911.35,100.0,0.0,6.0,41.0,62.0,67.0,79.0,87.0,89.0,98.0,115.0,,,,,,2024-08-30,1.0,1,0,8
2019,0,1,28740,1,2000-5000,3,2646.26,444.23,2024-08-20,TELLER,19540,N,F,N,N,,2543.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
17796,0,2,13963,8,2000-5000,2,1453.05,1453.05,2024-07-25,TELLER,36160,N,T,N,N,,1453.05,1,3609.64,4624.32,3082.27,8313.54,6468.02,2705.96,1803.36,1373.16,524.54,353.77,0.0,22.0,31.0,41.0,43.0,52.0,65.0,69.0,83.0,86.0,504.86,1.0,504.86,504.86,504.86,,,0,0,7
5894,0,0,11731,0,5000+,2,800.19,800.19,2024-04-02,TELLER,8989,N,F,N,N,,1931.64,4,200.55,2256.81,4058.16,184.15,,,,,,,2.0,8.0,24.0,38.0,,,,,,,,,,,,2024-04-10,10.0,1,0,4
22000,0,1,3744,8,0-1000,0,9122.15,9122.15,2024-06-28,TELLER,-267,N,F,N,N,,9122.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
5672,6,0,25684,1,0-1000,1,572.33,572.33,2024-05-01,TELLER,5686,N,F,N,N,,1002.45,1,274.62,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,0,0,5
21870,0,0,24122,15,2000-5000,2,1523.27,1523.27,2024-04-26,TELLER,10845,N,F,N,N,,1523.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
2940,0,0,11428,1,0-1000,0,330.09,330.09,2024-08-09,TELLER,1151,N,F,N,N,,2362.59,1,100.0,,,,,,,,,,7.0,,,,,,,,,,149.56,1.0,149.56,149.56,149.56,,,0,0,8
8244,3,0,7507,1,5000+,1,480.84,480.84,2024-04-02,TELLER,8360,N,F,N,N,,1683.09,2,5021.35,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,0,0,4
16643,0,0,23250,6,5000+,1,970.78,668.8,2024-05-31,TELLER,3380,N,F,N,N,,3222.19,2,158.79,1477.26,195.47,,,,,,,,2.0,6.0,23.0,,,,,,,,,,,,,,,0,0,5
14767,0,0,29659,1,2000-5000,2,959.29,959.29,2024-09-18,TELLER,26840,N,T,N,N,,959.29,1,4537.04,4033.69,974.37,708.63,2259.26,1201.59,3804.38,584.35,921.96,583.1,7.0,10.0,14.0,32.0,34.0,35.0,37.0,49.0,63.0,64.0,,,,,,,,0,0,9
17035,0,1,10865,0,5000+,0,651.16,651.16,2024-09-28,TELLER,301190,N,F,N,N,0.0,2182.24,2,5958.74,,,,,,,,,,0.0,,,,,,,,,,552.62,2.0,276.31,276.31,276.31,2024-10-18,1.0,1,0,9
14217,0,0,25160,5,0-1000,1,287.56,287.56,2024-10-31,TELLER,108917,N,F,N,N,,357.37,1,164.18,145.27,100.0,1053.86,326.97,100.0,824.8,101.0,1363.12,100.0,14.0,37.0,46.0,52.0,55.0,61.0,63.0,65.0,71.0,107.0,,,,,,2024-11-01,1.0,1,0,10
1135,0,0,1256,5,5000+,1,3149.65,1973.3,2024-10-10,TELLER,26725,N,F,N,N,1.0,1973.3,3,1746.67,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,0,0,10
12269,0,0,25571,0,5000+,1,2819.12,1311.01,2024-03-29,TELLER,7550,N,F,N,N,2.0,1311.01,1,1549.94,2316.44,,,,,,,,,0.0,14.0,,,,,,,,,926.28,1.0,926.28,926.28,926.28,2024-03-31,1.0,1,0,3
8446,0,2,23183,5,0-1000,1,2691.68,2473.14,2024-05-01,TELLER,9420,N,T,N,N,1.0,2473.14,3,895.87,953.58,1866.62,3481.61,4975.08,939.43,7569.83,671.24,2580.24,2473.39,5.0,8.0,20.0,33.0,38.0,50.0,60.0,76.0,86.0,144.0,,,,,,2024-05-02,10.0,1,0,5
18587,0,0,30551,2,2000-5000,1,746.67,746.67,2024-06-21,TELLER,11361,N,T,N,N,,746.67,1,100.0,1899.38,4589.62,224.48,244.24,541.28,1970.33,290.11,1509.73,1354.77,21.0,26.0,36.0,43.0,56.0,71.0,78.0,80.0,88.0,98.0,,,,,,,,0,0,6
11694,0,0,21851,5,5000+,1,12374.75,12374.75,2024-10-20,TELLER,4618,N,F,N,N,,12374.75,1,9012.34,43008.52,2501.73,44090.94,11090.52,3235.16,3920.11,863.09,938.89,2500.29,7.0,28.0,30.0,48.0,49.0,55.0,63.0,72.0,73.0,76.0,,,,,,,,0,1,10
10947,0,0,1263,4,5000+,0,1218.49,607.47,2024-02-11,TELLER,30819,N,T,N,N,,4180.62,2,232.34,518.7,131.1,100.0,785.39,100.0,100.0,162.96,818.35,3666.85,28.0,39.0,58.0,65.0,75.0,79.0,95.0,110.0,111.0,124.0,,,,,,2024-02-15,1.0,1,0,2
7314,0,2,5410,1,2000-5000,2,124.74,124.74,2024-10-01,TELLER,16866,N,F,N,N,0.0,1134.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
9984,0,0,13840,2,2000-5000,2,1334.69,847.83,2024-10-21,TELLER,745,N,F,N,N,,847.83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10
18531,0,0,29824,0,1000-2000,2,100.56,100.01,2024-08-02,TELLER,20512,N,F,N,N,,2737.43,1,255.94,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,0,8
17464,0,0,23576,0,1000-2000,1,957.85,957.85,2024-02-26,TELLER,8335,N,F,N,N,,957.85,1,466.18,12969.48,,,,,,,,,14.0,20.0,,,,,,,,,,,,,,,,0,0,2
15120,0,1,10213,8,0-1000,2,1006.99,1006.99,2024-07-30,TELLER,790,N,F,N,N,0.0,4667.63,1,376.97,118.61,5090.84,1584.76,128.56,2474.11,1214.95,395.12,208.62,,2.0,9.0,22.0,33.0,34.0,42.0,45.0,50.0,64.0,,,,,,,2024-08-12,6.0,1,0,7
24277,3,0,27925,9,5000+,2,100.56,100.01,2024-05-15,TELLER,117210,N,F,N,N,,248.04,4,114.46,175.92,,,,,,,,,28.0,46.0,,,,,,,,,2850.3,1.0,2850.3,2850.3,2850.3,,,0,0,5
129,0,0,19049,0,5000+,1,100.56,100.01,2024-05-16,TELLER,3998,N,F,N,N,,5175.85,3,,,,,,,,,,,,,,,,,,,,,6610.47,3.0,2203.49,2578.38,1883.11,,,0,0,5
3447,0,0,30369,0,,2,370.14,212.57,2024-06-03,TELLER,97459,N,F,N,N,1.0,870.85,1,682.85,507.69,,,,,,,,,7.0,16.0,,,,,,,,,,,,,,2024-06-06,1.0,1,0,6
816,0,0,21105,1,5000+,1,665.87,665.87,2024-02-26,TELLER,2651,N,F,N,N,8.0,665.87,3,112.12,100.0,236.31,822.7,574.63,,,,,,1.0,14.0,25.0,37.0,42.0,,,,,,1567.54,1.0,1567.54,1567.54,1567.54,2024-03-10,2.0,1,0,2
